space_url,venue_url,venue_name,space_name,latitude,longitude,address,nearest_tube_station,max_seated,max_standing,area_in_m2,catering_offered,external_catering_allowed,supervenue,Standing_max,Dining_max,Theatre_max,Boardroom_max,Classroom_max,Cabaret_max,U-Shaped_max,Approved caterers only,BYO alcohol allowed,BYO alcohol not allowed,External catering allowed,External catering not allowed,In-house catering,No in-house catering,Venue doesn’t provide alcohol,Venue provides alcohol,Alcohol licence until 23:00,Corkage fee for BYO alcohol,Buyout fee for external catering,Kitchen facilities available for guests,Complimentary water,Complimentary tea and coffee,Alcohol licence until 23:00 (extension available),Halal menu,Kosher menu,Extensive vegan menu,Extensive gluten-free menu,Alcohol licence until 1:30,Alcohol licence until 1:00,Alcohol licence until 0:00,Alcohol licence until 1:00 (extension available),Alcohol licence until 5:00 (extension available),Alcohol licence until 3:00 (extension available),Alcohol licence until 0:00 (extension available),Alcohol licence until 2:00 (extension available),Alcohol licence until 22:30,Alcohol licence until 22:00,Alcohol licence until 2:00,Alcohol licence until 22:30 (extension available),Alcohol licence until 3:00,Alcohol licence until 0:30 (extension available),Alcohol licence until 4:00,Alcohol licence until 23:30,Alcohol licence until 23:30 (extension available),Alcohol licence until 21:30,Alcohol licence until 4:00 (extension available),Alcohol licence until 2:30,Alcohol licence until 0:30,Alcohol licence until 22:00 (extension available),Alcohol licence until 5:00,Alcohol licence until 21:00 (extension available),Alcohol licence until 2:30 (extension available),Alcohol licence until 21:00,Alcohol licence until 1:30 (extension available),Wi-Fi,Projector,Flipchart,Natural light,Flatscreen TV,Whiteboard,Conference call facilities,Air conditioning,Storage space,Accommodation available,Parking available,Own music allowed,Bring your own DJ,PA system / music speakers available,Wheelchair accessible,Promoted / ticketed events,Loud music / events,Wedding licence,Temporary event notices (TENs) available,Paid parking facilities available nearby,Disabled access toilets,Ground level,Lift to all floors,Free parking is available on-site
https://www.tagvenue.com/rooms/london/6440/the-grazing-goat-marylebone/front-dining-room,https://www.tagvenue.com/venues/london/3160/the-grazing-goat-marylebone,the grazing goat marylebone,front dining room,51.5152973,-0.1580747,"6 New Quebec Street, London, W1H 7RQ",Marble Arch Station (250 yd),35,0,40,Venue offers catering,External catering not allowed,False,,35.0,,,,,,0,1,0,0,1,1,0,0,1,True,True,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,False,False,False,False,True,,False,False,True,False,False,False,False,False,True,,,,
https://www.tagvenue.com/rooms/london/13661/the-parcel-yard/the-first-class-lounge,https://www.tagvenue.com/venues/london/3206/the-parcel-yard,the parcel yard,the first class lounge,51.532129672484,-0.12395024299622,"Kings Cross, London, N1C 4AH",King's Cross St. Pancras Station (250 yd),35,60,56,Venue offers catering,External catering not allowed,True,60.0,35.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,1.0,,False,False,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,False,True,True,True,False,True,True,False,False,,False,False,True,True,False,False,True,False,True,,,,
https://www.tagvenue.com/rooms/london/26767/rich-mix/livestreaming,https://www.tagvenue.com/venues/london/2844/rich-mix,rich mix,livestreaming ,51.524255497977,-0.073090185774959,"Bethnal Green Road, 35-47 , London, E1 6LA",Shoreditch High Street Station (250 yd),0,20,286,Venue offers catering,External catering allowed,False,20.0,,,,,,,0,1,0,1,0,1,0,0,1,,False,True,False,1.0,0.0,,True,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,True,False,True,False,False,False,True,True,True,True,True,True,True,False,,True,True,True,
https://www.tagvenue.com/rooms/london/28997/haugen/private-dining-room-1,https://www.tagvenue.com/venues/london/13859/haugen,haugen,private dining room 1,51.5418468,-0.0091658,"Endeavour Square, 9, London, E20 1JN",Stratford Station (500 yd),10,0,10,Venue offers catering,External catering not allowed,False,,10.0,,10.0,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,False,False,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,,True,,True,
https://www.tagvenue.com/rooms/london/4546/grand-connaught-rooms/penthouse,https://www.tagvenue.com/venues/london/1878/grand-connaught-rooms,grand connaught rooms,penthouse,51.515757882015,-0.12068739999995,"61 - 65 Great Queen Street, London, WC2B 5DA",Holborn Station (250 yd),40,80,60,Venue offers catering,External catering not allowed,False,80.0,40.0,40.0,24.0,24.0,32.0,24.0,1,1,0,0,1,1,0,0,1,,False,,,1.0,1.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/24305/the-bloomsbury/the-seamus-heaney-library,https://www.tagvenue.com/venues/london/11369/the-bloomsbury,the bloomsbury,the seamus heaney library,51.5171136,-0.128892,"16-22 Great Russell Street, London, WC1B 3NN",Tottenham Court Road Station (200 yd),40,45,61,Venue offers catering,External catering not allowed,False,45.0,30.0,40.0,26.0,20.0,18.0,22.0,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,False,True,,True,False,True,True,False,False,True,False,True,True,,True,
https://www.tagvenue.com/rooms/london/2080/church-house-westminster/bishop-partidge-hall,https://www.tagvenue.com/venues/london/10/church-house-westminster,church house westminster,bishop partidge hall,51.498021959208,-0.1292424705349,"Church House Westminster, Dean's Yard, Westminster, London, SW1P 3NZ",St. James's Park Station (450 yd),120,150,132,Venue offers catering,External catering not allowed,False,150.0,90.0,120.0,40.0,60.0,56.0,30.0,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/15416/the-bomb-factory-art-foundation/gallery-space,https://www.tagvenue.com/venues/london/7027/the-bomb-factory-art-foundation,the bomb factory art foundation,gallery space ,51.565869995323,-0.1315838098526,"Boothby Road, Unit 2 , London, N19 5AJ",Archway Station (300 yd),110,200,64,Venue doesn’t offer catering,External catering allowed,False,200.0,,110.0,,,,,0,1,0,1,0,0,1,1,0,,False,False,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/6326/the-dickens-inn/the-pickwick-room,https://www.tagvenue.com/venues/london/3100/the-dickens-inn,the dickens inn,the pickwick room ,51.506926121865,-0.070252418518066,"Marble Quay, St Katharine's Way, London, E1W 1UH",Tower Gateway Station (550 yd),120,140,185,Venue offers catering,External catering not allowed,True,140.0,120.0,80.0,60.0,100.0,80.0,60.0,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,True,False,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,True,False,False,False,False,False,True,False,True,True,True,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/26775/limin-beach-club/main-beach,https://www.tagvenue.com/venues/london/12555/limin-beach-club,limin' beach club,main beach,51.507464683876,-0.1098089656067,"Upper Ground, 56, London, SE1 9PP",Temple Station (550 yd),100,150,11,Venue offers catering,External catering not allowed,False,150.0,100.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,False,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,,True,True,,
https://www.tagvenue.com/rooms/london/21012/spiritland-kings-cross/entire-venue,https://www.tagvenue.com/venues/london/9392/spiritland-kings-cross,spiritland kings cross,entire venue,51.5360708,-0.1258205,"Stable Street, London, n1c 4ab",King's Cross St. Pancras Station (750 yd),70,120,120,Venue offers catering,External catering allowed,False,120.0,70.0,,,,,,0,0,1,1,0,1,0,0,1,,,True,True,1.0,0.0,,True,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,True,False,True,,,,,
https://www.tagvenue.com/rooms/london/3965/academy-building/lounge-studio,https://www.tagvenue.com/venues/london/1585/academy-building,academy building,lounge studio,51.537111074807,-0.14041140859831,"15 Pratt Mews, Camden, London, NW1 0AD",Camden Town Station (350 yd),10,20,46,Venue doesn’t offer catering,External catering not allowed,True,20.0,10.0,,,,,,0,0,1,0,1,0,1,1,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/6764/club-16-soho/the-piano-bar,https://www.tagvenue.com/venues/london/3336/club-16-soho,club 16 soho,the piano bar,51.514859219924,-0.13372192513123,"Carlisle Street Soho, 16, London, W1D 3BT",Tottenham Court Road Station (300 yd),50,80,50,Venue offers catering,External catering not allowed,True,80.0,,,,50.0,30.0,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,,,,,
https://www.tagvenue.com/rooms/kingston-upon-thames/7730/warren-house/magnolia-room,https://www.tagvenue.com/venues/kingston-upon-thames/3935/warren-house,warren house,magnolia room,51.42405899599,-0.2725875377655,"Warren Road, Kingston upon Thames, KT2 7HY",,30,35,30,Venue offers catering,External catering not allowed,False,35.0,30.0,25.0,14.0,12.0,21.0,16.0,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,False,False,False,True,,True,False,True,True,False,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/3787/intuition-house/equuleus,https://www.tagvenue.com/venues/london/1263/intuition-house,intuition house,equuleus,51.500888510827,-0.093982723278828,"210 Borough High Street, London, London, SE1 1JX",Borough Station (50 yd),16,18,32,Venue offers catering,External catering allowed,False,18.0,,16.0,14.0,12.0,10.0,12.0,0,0,1,1,0,1,0,1,0,,,False,False,1.0,1.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/14755/sky-garden-bars/exclusive-venue,https://www.tagvenue.com/venues/london/6757/sky-garden-bars,sky garden bars,exclusive venue,51.511159677273,-0.083416700363159,"Fenchurch Street, 20, London, EC3M 3BY",Bank Station (500 yd),300,700,480,Venue offers catering,External catering not allowed,False,700.0,300.0,,,,,,1,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,,True,False,True,False,False,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/6923/kenza-restaurant-lounge/venue-hire,https://www.tagvenue.com/venues/london/3472/kenza-restaurant-lounge,kenza restaurant & lounge,venue hire ,51.516398412525,-0.078654636245687,"Devonshire Square, 10, London, EC2M 4YP",Aldgate Station (350 yd),250,300,19,Venue offers catering,External catering not allowed,False,300.0,250.0,220.0,100.0,220.0,,,0,0,1,0,1,1,0,0,1,,,,,1.0,1.0,,True,False,False,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/2297/sartoria/wine-room,https://www.tagvenue.com/venues/london/864/sartoria,sartoria,wine room,51.511616580266,-0.14064658406141,"20 SAVILE ROW, London, W1S 3PR",Oxford Circus Station (450 yd),6,0,15,Venue offers catering,External catering not allowed,False,,6.0,,,,,,0,0,1,0,1,1,0,1,0,,,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/35482/tokoro-studio/entire-ground-floor,https://www.tagvenue.com/venues/london/16783/tokoro-studio,tokoro studio,entire ground floor,51.5841761,-0.0626435,"Fountayne Road, 5, London, N15 4QL",Tottenham Hale Station (550 yd),40,55,68,Venue doesn’t offer catering,External catering allowed,False,55.0,40.0,,20.0,40.0,,30.0,0,1,0,1,0,0,1,1,0,,False,False,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,False,False,False,,True,False,True,True,False,False,False,False,True,True,True,,
https://www.tagvenue.com/rooms/london/29893/forrist/studio,https://www.tagvenue.com/venues/london/14268/forrist,forrist,studio,51.5659631,-0.1212501,"Hornsey Road, 397-399, London, N19 4DX",Archway Station (1050 yd),12,40,1500,Venue doesn’t offer catering,External catering allowed,False,40.0,12.0,,,8.0,,,0,0,1,1,0,0,1,1,0,,,False,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,True,False,,True,False,False,True,False,False,False,True,True,True,True,,
https://www.tagvenue.com/rooms/london/2524/piccadilly-institute/chamber,https://www.tagvenue.com/venues/london/942/piccadilly-institute,piccadilly institute,chamber,51.510470212117,-0.13421558839536,"The London Pavillion , 1 Piccadilly Circus, London , W1J 0DA",Piccadilly Circus Station (100 yd),0,60,50,Venue offers catering,External catering not allowed,False,60.0,,,,,,,1,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,False,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,,,,,
https://www.tagvenue.com/rooms/london/13263/nhow-london/the-bell-whistle,https://www.tagvenue.com/venues/london/5749/nhow-london,nhow london,the bell & whistle,51.529304751718,-0.097192525863647,"Macclesfield Road, 2, London, SE25 4RZ",Angel Station (800 yd),70,0,160,Venue offers catering,External catering not allowed,False,,70.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,True,False,,,,,
https://www.tagvenue.com/rooms/london/34318/clapham-cocktail-bar-public-space/semi-private-space,https://www.tagvenue.com/venues/london/15713/clapham-cocktail-bar-public-space,clapham cocktail bar | public space,semi private space,51.4610222,-0.1651596,"Battersea Rise, 46, London, SW11 1EE",Clapham Junction Station (350 yd),15,15,60,Venue doesn’t offer catering,External catering allowed,False,15.0,15.0,,,,15.0,,0,0,1,1,0,0,1,0,1,,,False,False,0.0,0.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,,False,False,True,False,False,True,False,False,True,,,,
https://www.tagvenue.com/rooms/london/28811/ops-wines/the-mezzanine,https://www.tagvenue.com/venues/london/13774/ops-wines,ops wines,the mezzanine,51.4985401,-0.0731251,"Druid Street, 128, London, SE1 2HH",Bermondsey Station (750 yd),75,80,100,Venue offers catering,External catering allowed,False,80.0,75.0,,35.0,50.0,40.0,35.0,0,0,1,1,0,1,0,0,1,,,True,False,1.0,0.0,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,True,False,,True,True,True,False,True,False,False,False,True,,,,
https://www.tagvenue.com/rooms/london/3582/chelsea-football-club/millennium-suite,https://www.tagvenue.com/venues/london/1332/chelsea-football-club,chelsea football club,millennium suite,51.481124,-0.1902966,"STAMFORD BRIDGE, FULHAM ROAD, London, SW6 1HS",Fulham Broadway Station (400 yd),30,35,54,Venue offers catering,External catering not allowed,False,35.0,20.0,30.0,20.0,,,16.0,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,,True,False,True,True,True,True,False,False,,,,True,True
https://www.tagvenue.com/rooms/london/31355/the-windmill-soho/royal-box,https://www.tagvenue.com/venues/london/14847/the-windmill-soho-1,the windmill soho,royal box ,51.511383,-0.1340868,"Great Windmill Street, 17-19, London, W1D 7JZ",Piccadilly Circus Station (200 yd),10,0,5,Venue offers catering,External catering allowed,False,,10.0,,,,,,0,0,1,1,0,1,0,0,1,,,True,False,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,True,False,,False,False,False,False,False,False,False,True,True,,,,
https://www.tagvenue.com/rooms/london/4828/lost-society-battersea-sw11/semi-exclusive-main-bar,https://www.tagvenue.com/venues/london/1828/lost-society-battersea-sw11,lost society (battersea sw11),semi-exclusive main bar ,51.4740548,-0.1570531,"Battersea Park Road, 339, London, SW11 4LS",,10,50,15,Venue offers catering,External catering not allowed,True,50.0,10.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,False,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/6679/city-cruises-ltd/christmas-cruises,https://www.tagvenue.com/venues/london/1039/city-cruises-ltd,city cruises ltd,christmas cruises,51.502160443042,-0.12320685581972,"Westminster Pier, Victoria Embankment, London, SW1A 2JH",Westminster Station (200 yd),200,200,150,Venue offers catering,External catering not allowed,False,200.0,200.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,True,True,True,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/2475/ruby-blue/restaurant,https://www.tagvenue.com/venues/london/923/ruby-blue,ruby blue,restaurant ,51.511125123043,-0.13023625337291,"Leicester Square, 1 Leicester St, , London , WC2H 7BP",Leicester Square Station (200 yd),120,120,150,Venue doesn’t offer catering,External catering not allowed,False,120.0,120.0,,,,,,0,0,1,0,1,0,1,0,1,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/310/no-4-hamilton-place/business-lounge,https://www.tagvenue.com/venues/london/9/no-4-hamilton-place,no. 4 hamilton place,business lounge,51.504236,-0.1506061,"4 Hamilton Place, Mayfair, London, W1J 7BQ",Hyde Park Corner Station (250 yd),40,40,47,Venue offers catering,External catering not allowed,False,40.0,30.0,40.0,15.0,,,24.0,0,1,0,0,1,1,0,0,1,,True,,,1.0,0.0,,True,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,True,True,False,,True,False,True,True,False,False,False,False,True,,,,
https://www.tagvenue.com/rooms/london/17782/lumiere-london-old-street/the-new-victorian-loft,https://www.tagvenue.com/venues/london/7986/lumiere-london-old-street,lumiere london old street,the new victorian loft,51.529678525662,-0.091216564178467,"Underwood Street, 4-16, London, N17LG",Old Street Station (600 yd),160,200,226,Venue offers catering,External catering not allowed,False,200.0,130.0,160.0,60.0,80.0,112.0,60.0,1,1,0,0,1,0,1,1,0,,False,,,0.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,,,,True,
https://www.tagvenue.com/rooms/london/66/mr-foggs-residence/whole-venue,https://www.tagvenue.com/venues/london/35/mr-fogg-s-residence,mr fogg’s residence,whole venue,51.5099,-0.1442665,"15 Bruton Lane, London, W1J 6JD",Green Park Station (400 yd),50,150,150,Venue doesn’t offer catering,External catering not allowed,False,150.0,50.0,,,,,,0,0,1,0,1,0,1,0,1,,,,,0.0,0.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/19143/cathedral-view/cathedral-view-2,https://www.tagvenue.com/venues/london/1726/cathedral-view,cathedral view,cathedral view 2,51.495652529456,-0.14112710952759,"Carlisle Place, St. Vincent's Centre, London, SW1P 1NL",Victoria Station (250 yd),40,30,37,Venue offers catering,External catering allowed,False,30.0,20.0,40.0,15.0,15.0,20.0,10.0,0,1,0,1,0,1,0,1,0,,False,False,True,1.0,0.0,,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/1231/297-euston-road/the-davy-mine,https://www.tagvenue.com/venues/london/488/297-euston-road,297 euston road,the davy mine,51.5243501,-0.1396715,"297 Euston Road, London, NW1 3AD",Warren Street Station (150 yd),40,40,56,Venue offers catering,External catering not allowed,True,40.0,20.0,40.0,20.0,20.0,,,1,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,True,True,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/26187/city-prohibition-bar-public-space/whole-venue,https://www.tagvenue.com/venues/london/12368/city-prohibition-bar-public-space,city prohibition bar | public space,whole venue,51.512086564812,-0.083519886508188,"Lime Street, 25-26, London, EC3M 7HR",Bank Station (450 yd),60,180,160,Venue offers catering,External catering allowed,False,180.0,60.0,,,,60.0,,0,0,1,1,0,1,0,0,1,,,False,False,0.0,0.0,,False,False,False,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,,,,,
https://www.tagvenue.com/rooms/london/3494/the-harcourt/the-black-room,https://www.tagvenue.com/venues/london/1306/the-harcourt,the harcourt,the black room,51.5195117,-0.1641851,"32 Harcourt Street, London, W1H 4HX",Edgware Road Circle Station (300 yd),8,0,10,Venue offers catering,External catering not allowed,False,,8.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,False,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/15986/the-carpenters-arms/private-room,https://www.tagvenue.com/venues/london/7255/the-carpenters-arms,the carpenters arms,private room,51.514771911129,-0.16109347343445,"Seymour Place, 12, London, W1H 7NE",Marble Arch Station (250 yd),30,35,35,Venue offers catering,External catering allowed,False,35.0,30.0,30.0,20.0,,30.0,20.0,0,0,1,1,0,1,0,0,1,True,,False,False,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,,,,,
https://www.tagvenue.com/rooms/london/1639/leonardo-royal-london-city/the-wakefield-suite,https://www.tagvenue.com/venues/london/613/leonardo-royal-london-city,leonardo royal london city,the wakefield suite,51.510933774842,-0.076819927647421,"Cooper's Row, 8-14, London,  EC3N 2BQ",Tower Hill Station (150 yd),120,100,89,Venue offers catering,External catering not allowed,False,100.0,60.0,120.0,40.0,48.0,48.0,36.0,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/24909/arthur-c-clarke-house/council-room,https://www.tagvenue.com/venues/london/11662/arthur-c-clarke-house,arthur c. clarke house,council room,51.484394108368,-0.12277237462997,"27-29 South Lambeth Rd, London, SW8 1SZ",Vauxhall Station (200 yd),12,0,15,Venue doesn’t offer catering,External catering allowed,False,,,,12.0,,,,0,1,0,1,0,0,1,1,0,,True,False,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/1177/headspace-farringdon/gotham-at-headspace,https://www.tagvenue.com/venues/london/466/headspace-farringdon,headspace farringdon,gotham at headspace,51.519025987243,-0.10768296931155,"19-21 Hatton Garden, Farringdon, London, EC1N 8BA",Farringdon Station (300 yd),10,0,14,Venue offers catering,External catering not allowed,True,,,,10.0,,,,0,0,1,0,1,1,0,1,0,,,,,1.0,1.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/5014/bell-house/thomas-wright-room,https://www.tagvenue.com/venues/london/2156/bell-house,bell house,thomas wright room,51.444580208965,-0.085173842991708,"27 College Road, Dulwich, London, SE21 7BG",,60,60,45,Venue doesn’t offer catering,External catering not allowed,False,60.0,50.0,60.0,30.0,60.0,40.0,30.0,0,0,1,0,1,0,1,1,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,False,False,False,True,False,,False,False,True,True,True,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/26968/ember-yard/the-ember-bar,https://www.tagvenue.com/venues/london/12796/ember-yard,ember yard,the ember bar ,51.5153596,-0.1365801,"Berwick Street, 60, London, W1F 8SX",Oxford Circus Station (400 yd),43,60,40,Venue offers catering,External catering not allowed,False,60.0,43.0,,,,,,0,0,1,0,1,1,0,0,1,True,,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,True,False,False,,True,False,True,False,True,False,False,False,True,,,,
https://www.tagvenue.com/rooms/london/30529/the-bloomsbury/the-tavistock-suite,https://www.tagvenue.com/venues/london/11369/the-bloomsbury,the bloomsbury,the tavistock suite,51.5171136,-0.128892,"16-22 Great Russell Street, London, WC1B 3NN",Tottenham Court Road Station (200 yd),200,200,210,Venue offers catering,External catering not allowed,False,200.0,140.0,200.0,60.0,110.0,126.0,70.0,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,True,True,True,True,True,True,,True,True,False,True,False,False,False,False,True,True,,True,
https://www.tagvenue.com/rooms/london/7750/junction-east/whole-venue,https://www.tagvenue.com/venues/london/3800/junction-east,junction east,whole venue,51.5272622899,-0.078181028366089,"Kingsland Road, 1, London, E2 8AA",Old Street Station (750 yd),0,100,100,Venue offers catering,External catering not allowed,False,100.0,,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,True,False,False,False,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/37982/london-performance-studios/talent-development-space,https://www.tagvenue.com/venues/london/17982/london-performance-studios,london performance studios,talent development space,51.4838326,-0.055048,"Penarth Street, unit 30, London, SE15 1TR",,0,15,24,Venue doesn’t offer catering,External catering not allowed,False,15.0,,,,,,,0,0,1,0,1,0,1,1,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/36364/quest-studios-london/studio-two,https://www.tagvenue.com/venues/london/17234/quest-studios-london,quest studios london,studio two,51.5213732,0.0016958,"Cody Road, 8, London, E16 4SR",West Ham Station (900 yd),15,15,67,Venue offers catering,External catering not allowed,False,15.0,,,,15.0,,,1,0,1,0,1,0,1,1,0,,,,,1.0,0.0,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,True,False,,True,False,True,False,False,False,False,False,,,,,
