url,venue_name,space_name,latitude,longitude,address,nearest_tube_station,max_seated,max_standing,area_in_m2,catering_offered,external_catering_allowed,supervenue,Boardroom_max,Standing_max,Dining_max,Theatre_max,Cabaret_max,U-Shaped_max,Classroom_max,Approved caterers only,BYO alcohol allowed,BYO alcohol not allowed,External catering allowed,External catering not allowed,In-house catering,No in-house catering,Venue doesn’t provide alcohol,Venue provides alcohol,Buyout fee for external catering,Kitchen facilities available for guests,Complimentary water,Complimentary tea and coffee,Alcohol licence until 03:00 (extension available),Halal menu,Kosher menu,Extensive vegan menu,Extensive gluten-free menu,Alcohol licence until 23:00,Alcohol licence until 23:00 (extension available),Corkage fee for BYO alcohol,Alcohol licence until 01:00 (extension available),Alcohol licence until 00:00 (extension available),Alcohol licence until 04:00,Alcohol licence until 01:00,Alcohol licence until 00:00,Alcohol licence until 02:00 (extension available),Alcohol licence until 03:00,Alcohol licence until 21:30,Alcohol licence until 22:30 (extension available),Alcohol licence until 00:30,Alcohol licence until 02:00,Alcohol licence until 23:30 (extension available),Alcohol licence until 05:00 (extension available),Alcohol licence until 23:30,Alcohol licence until 04:00 (extension available),Alcohol licence until 00:30 (extension available),Alcohol licence until 22:30,Alcohol licence until 05:00,Alcohol licence until 01:30,Alcohol licence until 21:00 (extension available),Alcohol licence until 22:00,Alcohol licence until 22:00 (extension available),Alcohol licence until 02:30,Alcohol licence until 02:30 (extension available),Alcohol licence until 21:00,Wi-Fi,Flatscreen TV,Whiteboard,Natural light,Projector,Flipchart,Conference call facilities,Air conditioning,Storage space,Accommodation available,Parking available,Own music allowed,Bring your own DJ,PA system / music speakers available,Lift to all floors,Wheelchair accessible,Promoted / ticketed events,Loud music / events,Wedding licence,Temporary event notices (TENs) available,Free parking is available on-site,Paid parking facilities available nearby,Disabled access toilets
https://www.tagvenue.com/rooms/london/7823/be-at-one-shoe-lane/club-room,be at one shoe lane,club room,51.515319396623,-0.1063871383667,"18, Hill House, Wine Office Court, Shoe Ln, Chancery Ln, London , EC4A 3BQ",Blackfriars Station (550 yd),0,200,100,Venue doesn’t offer catering,External catering not allowed,False,,200.0,,,,,,0,0,1,0,1,0,1,0,1,,,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,True,False,True,,,
https://www.tagvenue.com/rooms/london/27145/lots-road/private-room,lots road,private room,51.47769,-0.1833176,"Lots Road, 114, London, SW10 0RJ",Fulham Broadway Station (950 yd),35,40,47,Venue offers catering,External catering not allowed,False,35.0,40.0,35.0,,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,False,False,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,,True,True,True,,True,True,False,False,False,,True,True
https://www.tagvenue.com/rooms/london/20807/the-prince-akatoki-london/the-malt-lounge-bar,the prince akatoki london,the malt lounge & bar,51.516121671804,-0.1601503785736,"Great Cumberland Place, 50, London, W1H 7FD",Marble Arch Station (350 yd),18,40,30,Venue offers catering,External catering not allowed,False,12.0,40.0,18.0,12.0,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,True,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,,,True
https://www.tagvenue.com/rooms/london/27232/soif-studios-the-factory/photographyfilming-warehouse,soif studios - the factory,photography/filming warehouse,51.54624,-0.0519433,"Belsham Street, 18, London, E9 6NG",Hackney Central Station (250 yd),40,70,130,Venue doesn’t offer catering,External catering allowed,False,,70.0,40.0,,,,,0,0,1,1,0,0,1,1,0,True,False,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,True,True,True,,True,False,False,False,False,,True,
https://www.tagvenue.com/rooms/london/25191/the-brunel-museum/roof-garden,the brunel museum,roof garden,51.5012115,-0.0521259,"Railway Avenue, London, SE16 4LF",Rotherhithe Station (50 yd),30,0,5,Venue offers catering,External catering not allowed,False,,,,,30.0,,,1,0,1,0,1,0,1,1,0,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,,False,False,False,,False,False,False,True,False,,True,
https://www.tagvenue.com/rooms/london/472/sustainable-ciwem-venue/ganges,sustainable ciwem venue,ganges,51.5201009,-0.1067785,"106-109 Saffron Hill, London, EC1N 8QS",Farringdon Station (150 yd),8,10,16,Venue offers catering,External catering not allowed,False,8.0,10.0,,,,,,1,0,1,0,1,1,0,1,0,,,1.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,False,,True,True,True,True,True,False,False,False,False,,True,True
https://www.tagvenue.com/rooms/london/12108/the-inner-temple/inner-temple-hall,the inner temple,inner temple hall,51.51270542793,-0.10983914136887,"Crown Office Row, Temple, London, EC4Y 7HL",Temple Station (400 yd),300,400,286,Venue offers catering,External catering not allowed,False,,400.0,250.0,300.0,300.0,,,0,1,0,0,1,1,0,0,1,,,0.0,0.0,,True,False,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,False,True,,False,True,True,True,True,False,False,True,False,,True,True
https://www.tagvenue.com/rooms/hatfield/10591/north-mymms-park/the-stables,north mymms park,the stables,51.727559796725,-0.23742914199829,"Off Tollgate Road, Hatfield, AL97TR",,90,120,1546,Venue offers catering,External catering not allowed,False,30.0,120.0,60.0,90.0,50.0,32.0,50.0,1,1,0,0,1,0,1,0,1,,,0.0,0.0,,True,True,True,True,,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,False,True,False,True,,False,False,True,,True,False,False,True,False,True,,
https://www.tagvenue.com/rooms/london/18147/gaucho-chancery-lane/main-dining,gaucho chancery lane,main dining,51.514150974494,-0.11129021644592,"Chancery Lane, 125, London, WC2A 1PU",Temple Station (450 yd),65,120,110,Venue offers catering,External catering not allowed,False,,120.0,65.0,,,,,0,1,0,0,1,1,0,0,1,,,0.0,0.0,,False,False,True,True,,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/12276/studio-arva-e10/whole-venue,studio arva e10,whole venue,51.569217810504,-0.038682818412781,"Staffa Road, studio arva, Pexor House, London, E10 7PY",,15,15,93,Venue offers catering,External catering allowed,False,10.0,15.0,15.0,15.0,,,15.0,0,1,0,1,0,1,0,1,0,False,True,1.0,1.0,,False,False,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,True,False,True,,True,True,True,False,False,True,,True
https://www.tagvenue.com/rooms/london/10046/radisson-blu-edwardian-heathrow/private-room-32,radisson blu edwardian heathrow,private room 32,51.480911163293,-0.44096284720581,"Bath Road, 140, London, UB3 5AW",,50,40,66,Venue offers catering,External catering not allowed,False,25.0,40.0,30.0,50.0,30.0,22.0,25.0,1,1,0,0,1,1,0,0,1,,,1.0,1.0,,True,False,True,False,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,,True,False,True,,True,True,True,True,True,True,,
https://www.tagvenue.com/rooms/london/5791/116-pall-mall/carlton-terrace-garden,116 pall mall,"carlton, terrace & garden",51.5071904,-0.1316236,"116 Pall Mall, London, SW1Y5ED",Piccadilly Circus Station (400 yd),200,300,278,Venue offers catering,External catering not allowed,False,90.0,300.0,200.0,150.0,120.0,90.0,140.0,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,True,False,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,False,,,
https://www.tagvenue.com/rooms/london/800/50-liverpool-st/meeting-room-1,50 liverpool st,meeting room 1,51.517296184966,-0.081917441802943,"50 Liverpool Street, London, EC2M 7PY",Liverpool Street Station (100 yd),8,0,10,Venue offers catering,External catering allowed,False,8.0,,,,,,,0,0,1,1,0,1,0,1,0,True,False,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,True,False,True,False,False,False,False,False,True,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/24662/the-residence-at-holmes-hotel-london/the-conservatory,the residence at holmes hotel london,the conservatory,51.521291589274,-0.15601372698365,"Chiltern Street, 83, London, W1U 6NF",Baker Street Station (250 yd),10,15,17,Venue offers catering,External catering not allowed,False,10.0,15.0,10.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,1.0,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,True,True,True,False,True,,True,False,False,True,True,True,False,False,False,,True,True
https://www.tagvenue.com/rooms/london/344/stationers-hall-garden/stock-room,stationers' hall & garden,stock room,51.514136196333,-0.10132871653286,"Stationers' Hall, Ave Maria Lane, London, EC4M 7DD",St. Paul's Station (300 yd),60,100,83,Venue offers catering,External catering not allowed,False,26.0,100.0,60.0,,,,,1,1,0,0,1,1,0,0,1,,,1.0,0.0,,True,True,True,True,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,False,False,False,,True,False,True,True,True,True,False,True,False,True,,
https://www.tagvenue.com/rooms/london/1951/park-plaza-county-hall-london/putney-westminster-suite,park plaza county hall london,putney & westminster suite,51.50131187071,-0.11609853068853,"1 Addington Street, London, SE1 7RY",Waterloo Station (350 yd),70,80,65,Venue offers catering,External catering not allowed,False,30.0,80.0,45.0,70.0,48.0,27.0,48.0,1,1,0,0,1,1,0,0,1,,,1.0,0.0,,True,True,True,True,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,False,True,False,True,,True,False,True,False,False,,,
https://www.tagvenue.com/rooms/london/5153/craft-central/exhibition-hall,craft central,exhibition hall,51.4886122,-0.0187902,"Craft Central,  397-411 Westferry Road, London, E143AE",Mudchute Station (400 yd),80,250,93,Venue doesn’t offer catering,External catering allowed,False,,250.0,,80.0,80.0,,80.0,0,0,1,1,0,0,1,1,0,False,True,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,True,False,False,False,,,
https://www.tagvenue.com/rooms/london/18705/29-farm-street/meeting-room-1,29 farm street,meeting room 1,51.509428574595,-0.14865472912788,"Farm Street, 29, London, W1J 5RL",Bond Street Station (550 yd),8,0,15,Venue doesn’t offer catering,External catering allowed,False,8.0,,,,,,,0,0,1,1,0,0,1,1,0,False,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,True,True,True,False,False,,False,False,False,,False,False,False,False,False,True,,
https://www.tagvenue.com/rooms/london/18967/the-stables-covent-garden/lower-gallery,the stables (covent garden),lower gallery,51.51385849525,-0.12606270260619,"Shelton Street, 25, London, WC2H 9LH",Covent Garden Station (200 yd),140,140,205,Venue offers catering,External catering not allowed,False,,140.0,140.0,140.0,,,,1,1,0,0,1,1,0,1,0,,,1.0,0.0,,True,True,True,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,True,True,False,,True,True,True,,False,True,False,False,False,True,True,
https://www.tagvenue.com/rooms/london/12512/the-national-gallery/the-monet-meeting-room,the national gallery,the monet meeting room,51.508475354971,-0.12934684753418,"Trafalgar Square, London, WC2N 5DN",Leicester Square Station (350 yd),75,120,91,Venue offers catering,External catering not allowed,False,38.0,120.0,50.0,75.0,40.0,50.0,30.0,1,0,1,0,1,1,0,0,1,,,0.0,0.0,,True,True,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,,,True
https://www.tagvenue.com/rooms/south-croydon/23298/de-vere-selsdon-estate/sanderson-suite,de vere selsdon estate,sanderson suite,51.3392177,-0.0615091,"Addington Road, 126, South Croydon, CR2 8YA",,70,120,120,Venue offers catering,External catering not allowed,False,,120.0,70.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,False,False,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,True,,True,True,True,,False,False,True,True,False,True,,
https://www.tagvenue.com/rooms/london/2973/dirty-martini-islington/whole-venue,dirty martini islington,whole venue,51.536278797306,-0.10360496312524,"74 Upper Street, London, N1 0NY",Angel Station (500 yd),0,200,180,Venue offers catering,External catering not allowed,False,,200.0,,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,True,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,False,False,False,True,False,False,False,False,False,False,True,False,False,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/5452/west-end-on-the-thames/corporate-party,west end on the thames,corporate party,51.5017063,-0.1232605,"Westminster Pier, Victoria Embankment, London, SW1A 2JH",Westminster Station (150 yd),170,250,216,Venue offers catering,External catering not allowed,False,50.0,250.0,170.0,120.0,120.0,70.0,100.0,1,0,1,0,1,1,0,0,1,,,1.0,1.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,False,False,False,True,False,True,,False,False,True,False,False,,,
https://www.tagvenue.com/rooms/london/17263/the-royal-air-force-museum/art-gallery,the royal air force museum,art gallery,51.597854226099,-0.23809969425201,"Grahame Park Way, London, NW9 5LL",Colindale Station (1000 yd),100,150,247,Venue offers catering,External catering not allowed,False,,150.0,100.0,80.0,60.0,,,0,1,0,0,1,1,0,0,1,,,0.0,0.0,,True,True,True,True,,,False,,,,,,,,,,,,,,,,True,,,,,,,,,,True,False,False,False,False,False,False,True,True,False,,False,False,True,,True,True,False,False,False,True,,
https://www.tagvenue.com/rooms/london/741/green-park-house/the-cooper-room,green park house,the cooper room,51.507683,-0.1445295,"15 Stratton Street, Mayfair, London, W1J 8LQ",Green Park Station (200 yd),4,0,8,Venue offers catering,External catering allowed,False,4.0,,,,,,,0,0,1,1,0,1,0,1,0,True,False,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,True,False,True,False,False,False,False,False,True,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/164/broadway-house/boardroom,broadway house,boardroom,51.499751806829,-0.13256225767213,"Tothill Street, Westminster, London, SW1H 9NQ",St. James's Park Station (150 yd),14,0,14,Venue offers catering,External catering not allowed,False,14.0,,,,,12.0,,0,0,1,0,1,1,0,1,0,,,1.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,True,True,False,True,False,False,,False,False,True,True,False,False,False,False,False,True,,
https://www.tagvenue.com/rooms/london/23370/museum-of-the-home/undercroft,museum of the home,undercroft,51.531875962014,-0.07674276878663,"136 Kingsland Road , Hoxton, London, E2 8EA",Hoxton Station (250 yd),20,40,43,Venue offers catering,External catering not allowed,False,,40.0,20.0,,,,,1,1,0,0,1,1,0,0,1,,,1.0,0.0,,False,False,False,False,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,,,
https://www.tagvenue.com/rooms/london/15233/the-drumsheds/warehouse-6,the drumsheds,warehouse 6 ,51.609182475859,-0.042572021484375,"Argon Road, The Drumsheds London, London, N18 3BW",,1000,2250,1416,Venue offers catering,External catering not allowed,False,,2250.0,1000.0,,,,,1,1,0,0,1,0,1,0,1,,,0.0,0.0,,True,True,True,True,,,False,,,,,,,True,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,True,False,,True,False,False,,True,True,True,True,True,True,,
https://www.tagvenue.com/rooms/london/11587/charlton-athletic-football-club/royal-greenwich-suite,charlton athletic football club,royal greenwich suite,51.486594234928,0.034761428833008,"Floyd Road, London, SE7 8BL",,60,70,90,Venue offers catering,External catering allowed,False,40.0,70.0,50.0,60.0,50.0,25.0,40.0,0,1,0,1,0,1,0,0,1,True,True,1.0,0.0,,True,True,True,True,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,True,False,True,False,False,,True,False,True,,True,True,True,False,False,,,
https://www.tagvenue.com/rooms/london/1736/catch/first-floor,catch,first floor,51.5277577,-0.0777283,"22 Kingsland Rd, London , E2 8DA",Old Street Station (800 yd),50,150,120,Venue doesn’t offer catering,External catering not allowed,False,,150.0,50.0,,,,,0,0,1,0,1,0,1,0,1,,,0.0,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,False,True,True,True,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/913/somerset-house/seamens-hall,somerset house,seamen's hall,51.510820139533,-0.11705185366316,"South Building, Strand, London, WC2R 1LA",Temple Station (300 yd),100,200,170,Venue offers catering,External catering not allowed,False,,200.0,100.0,,,,,1,0,1,0,1,0,1,0,1,,,0.0,0.0,,False,False,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,,,
https://www.tagvenue.com/rooms/london/20718/linden-house/front-terrace,linden house,front terrace,51.490584181202,-0.23885473608971,"Upper Mall, Hammersmith, 60, London, W6 9TA",Ravenscourt Park Station (500 yd),60,120,150,Venue offers catering,External catering not allowed,False,,120.0,60.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,,True,False,False,,False,False,False,True,True,True,,
https://www.tagvenue.com/rooms/london/3968/academy-building/miles-room,academy building,miles room,51.537111074807,-0.14041140859831,"15 Pratt Mews, Camden, London, NW1 0AD",Camden Town Station (350 yd),0,4,8,Venue doesn’t offer catering,External catering not allowed,True,,4.0,,,,,,0,0,1,0,1,0,1,1,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,True,,False,True,True,False,False,,,
https://www.tagvenue.com/rooms/london/15291/hilton-london-paddington/great-western-1,hilton london paddington,great western 1,51.515780080538,-0.17552375793457,"Praed Street, 146, London, W2 1EE",Paddington Station (100 yd),350,300,282,Venue offers catering,External catering not allowed,False,70.0,300.0,280.0,350.0,150.0,60.0,160.0,1,0,1,0,1,1,0,0,1,,,1.0,1.0,,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,False,True,,False,False,True,,True,False,False,False,False,True,,
https://www.tagvenue.com/rooms/london/12310/serata-hall/the-gallery,serata hall,the gallery,51.526010736159,-0.087906718254089,"207 Old Street, London, EC1V 9NR",Old Street Station (100 yd),50,80,100,Venue offers catering,External catering not allowed,False,,80.0,50.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,False,False,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,False,False,True,False,False,False,True,True,False,False,False,False,True,,False,False,False,False,True,,,
https://www.tagvenue.com/rooms/london/849/west-end-on-the-thames/weott-ii,west end on the thames,weott ii,51.5017063,-0.1232605,"Westminster Pier, Victoria Embankment, London, SW1A 2JH",Westminster Station (150 yd),120,180,200,Venue offers catering,External catering not allowed,False,,180.0,120.0,,,,,1,0,1,0,1,1,0,0,1,,,1.0,1.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,False,False,False,True,False,True,,False,False,True,False,False,,,
https://www.tagvenue.com/rooms/london/19385/senate-house/the-senate-room,senate house,the senate room ,51.521126009974,-0.12877553701401,"University of London , Malet Street, London, WC1E 7HU",Russell Square Station (450 yd),80,0,136,Venue offers catering,External catering not allowed,False,,,,80.0,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,False,False,True,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,True,True,True,False,True,,True,False,True,True,False,True,True,True,True,True,,
https://www.tagvenue.com/rooms/london/895/the-shard/meeting-room-4,the shard,meeting room 4,51.504597940445,-0.086969318910178,"32 London Bridge Street, Southwark, London, SE1 9SG",London Bridge Station (150 yd),10,0,12,Venue doesn’t offer catering,External catering allowed,False,10.0,,,,,,,0,0,1,1,0,0,1,0,1,False,False,1.0,0.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/1443/41-portland-place/council-chamber-reception,41 portland place,council chamber & reception ,51.52057834144,-0.14540956805342,"41 Portland Place, Marylebone, London, W1B1QH",Regent's Park Station (400 yd),80,120,112,Venue offers catering,External catering not allowed,False,28.0,120.0,70.0,80.0,45.0,30.0,30.0,1,0,1,0,1,1,0,0,1,,,0.0,0.0,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,,,
https://www.tagvenue.com/rooms/london/136/30-euston-square/g17-or-g18-briefing-room,30 euston square,g.17 or g.18 briefing room,51.526416876556,-0.13370981598416,"30 Euston Square, Euston, London, NW1 2FB",Euston Square Station (200 yd),40,0,36,Venue offers catering,External catering not allowed,False,20.0,,,40.0,20.0,18.0,16.0,0,0,1,0,1,1,0,0,1,,,1.0,1.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,False,True,,True,False,True,,True,False,False,False,False,,True,
https://www.tagvenue.com/rooms/london/7865/the-tattershall-castle/aft-deck,the tattershall castle,aft deck,51.505857654548,-0.12258768081665,"Victoria Embankment, Whitehall , London, SW1A 2HR",Embankment Station (200 yd),80,200,210,Venue offers catering,External catering not allowed,False,,200.0,80.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,True,True,,,
https://www.tagvenue.com/rooms/london/1149/bentleys-oyster-bar-grill/swallow-library,bentley's oyster bar & grill,swallow library ,51.5094639,-0.1377417,"11-15 Swallow Street, Picadilly Circus, London, W1B 4DG",Piccadilly Circus Station (300 yd),16,0,25,Venue offers catering,External catering not allowed,False,16.0,,16.0,,,,,0,0,1,0,1,1,0,0,1,,,0.0,1.0,,False,False,False,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,True,True,False,False,False,True,False,True,,False,True,True,True,False,,,
https://www.tagvenue.com/rooms/london/10867/edwardian-thames-luxury-charters/whole-venue,edwardian – thames luxury charters,whole venue,51.503860889088,-0.07390022277832,"Butler's Wharf Pier, Shad Thames, London, SE1 2YE",Tower Hill Station (800 yd),62,70,120,Venue offers catering,External catering not allowed,False,34.0,70.0,60.0,62.0,,,62.0,0,1,0,0,1,1,0,0,1,,,0.0,0.0,,True,True,True,False,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,False,False,False,False,False,True,False,True,,False,False,True,False,False,,,
https://www.tagvenue.com/rooms/london/27857/dna-vr-battersea-power-station/vr-gaming-experience,dna vr battersea power station,vr gaming experience,51.48300111216,-0.14683372921752,"Arches Lane, 18, London, SW118AB",,0,30,160,Venue doesn’t offer catering,External catering allowed,False,,30.0,,,,,,0,1,0,1,0,0,1,1,0,False,False,0.0,0.0,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,True,False,False,,False,False,False,True,True,False,False,False,False,,True,True
https://www.tagvenue.com/rooms/london/5620/iron-bloom/whole-venue,iron bloom,whole venue,51.5248394,-0.0807344,"46 Great Eastern Street, London, EC2A 3EP",Old Street Station (550 yd),150,150,100,Venue offers catering,External catering not allowed,False,,150.0,150.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,1.0,,False,False,False,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,False,False,False,False,True,False,True,,True,True,False,False,True,,,
https://www.tagvenue.com/rooms/london/1628/10-11-carlton-house-terrace/burlington-room,{10-11} carlton house terrace,burlington room,51.506386556517,-0.13120691792983,"10-11 Carlton House Terrace, London, SW1Y 5AH",Piccadilly Circus Station (500 yd),16,30,32,Venue offers catering,External catering not allowed,False,16.0,30.0,16.0,,,,,0,1,0,0,1,1,0,0,1,,,0.0,0.0,,True,False,True,True,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,,,
https://www.tagvenue.com/rooms/london/3495/the-harcourt/the-whisky-room,the harcourt,the whisky room,51.5195117,-0.1641851,"32 Harcourt Street, London, W1H 4HX",Edgware Road Circle Station (300 yd),8,0,9,Venue offers catering,External catering not allowed,False,,,8.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,True,False,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/14500/como-metropolitan-london/met-lounge,como metropolitan london,met lounge ,51.504972577835,-0.14989407241956,"Old Park Lane, 19, London, W1K 1LB",Hyde Park Corner Station (350 yd),10,0,25,Venue offers catering,External catering not allowed,False,10.0,,,,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,True,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,True,True,True,False,True,False,False,False,True,,True,False,True,False,False,,,
https://www.tagvenue.com/rooms/london/10712/twickenham-stadium/union-ale-house,twickenham stadium,union ale house,51.454846540159,-0.34031036137696,"Rugby House, Twickenham Stadium, 200 Whitton Road, London, TW2 7BA",,260,300,417,Venue offers catering,External catering not allowed,False,,300.0,260.0,170.0,120.0,,,1,1,0,0,1,1,0,0,1,,,1.0,0.0,,True,True,True,True,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,True,False,False,True,False,True,,True,False,True,True,True,True,True,False,False,True,,
https://www.tagvenue.com/rooms/london/8962/the-queens-club/centenary-boardroom,the queen's club,centenary boardroom,51.487876934684,-0.21099328994751,"Palliser Road, The Queen's Club , London, W14 9EQ",Barons Court Station (350 yd),20,0,57,Venue offers catering,External catering not allowed,False,20.0,,,,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,False,False,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,True,False,True,False,False,,False,False,True,True,False,False,False,False,False,True,,
https://www.tagvenue.com/rooms/london/12200/arepa-co-bethnal-green/private-mezzanine,arepa & co - bethnal green,private mezzanine,51.52865731459,-0.05618155002594,"Paradise Row, 254, London, E2 9LQ",Bethnal Green Station (200 yd),25,45,25,Venue offers catering,External catering not allowed,False,18.0,45.0,24.0,20.0,15.0,15.0,25.0,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,True,False,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,True,,,
